ip_location,content
IP未知,对对对  没有下一代发展    振兴中华       老年公寓   好的嘞   谁给你盖    谁给你种粮食    谁给你做饭    好的嘞   钱都没人给你印刷
广东,如果可以从来我选择不结婚
山东,[赞][赞][赞][赞][赞][赞]给你无数个赞
山东,爱我儿子
四川,说的真好，深入我心[比心]我也是这么想的，只要孩子平平安安健健康康快快乐乐的长大就可以，如果以后学习不好我就送她去学一种手艺或者学习其他让她感兴趣的东西，将来肯定是不会找不到工作，如果学习很好，那我们也很欣慰，我不会逼着孩子，因为我小时候就太苦了，所以我希望她快乐。[比心][比心]换个方式去爱孩子，健康快乐平安足矣
山东,每一个段龄段的感受都不一样 没有任何爱是无私的 不要这样教育人 父母养你小就是为了让你养他老 他对你约好是希望你在他老了对他越好 不然呢
广西,两颗心的交流[比心]
广东,好爱我的女儿[色]
贵州,只要他健康 快乐就好
山东,我谢谢我的孩子，让我知道做父母的幸福！
湖北,孩子让我学会成长，让我变得越来越好，治愈我那残缺的心，有孩子我才能真真切切感受幸福的存在，看着他们我就觉得开心
内蒙古,[赞][赞][赞]
IP未知,对对对  没有下一代发展    振兴中华       老年公寓   好的嘞   谁给你盖    谁给你种粮食    谁给你做饭    好的嘞   钱都没人给你印刷
IP未知,对对对  没有下一代发展    振兴中华       老年公寓   好的嘞   谁给你盖    谁给你种粮食    谁给你做饭    好的嘞   钱都没人给你印刷
安徽,爱孩子的同时我们也很幸福 不要说要孩子是为了什么
广东,作为父母来说好像有用，但是作为子女觉得自己被生下来没什么用！
山东,他会想要我成为更好的人，做他的榜样。他会无时无刻陪着我，吃饭、睡觉、一起玩；他会治愈我，想要我成为更好的人。不是我需要养儿防老，而是他一直在陪伴我。让我无时无刻感到幸福
湖北,我词穷，只能说幸福和烦恼并存
贵州,老父亲看不得这些[流泪]
北京,一开始我也是不喜欢孩子，后来还是要了，现在觉的每天下班看到大儿子真的能把一天的疲劳洗净
四川,有人老是问生孩子，结婚有什么好处。其实是一种人生的经历，另一种风景而已，当然都有选择的权利，硬要说好处？也许是让我经历了不一样的人生吧，不问前程。
安徽,美丽的世界？
安徽,结婚比较迟。我和老婆同龄，33岁老婆第一次身孕，孩子五个月，检查异常，没能留住你。现在准备要第二胎。[泣不成声]
湖南,陪伴了我，治愈着我的童年，让我体验了小时候没体会过的亲子亲密关系，虽然是以妈妈的身份，但我的内心又圆满了一些
山东,为了给自己在这人世间留下一个脚印吧  未来的某天我会成为父母留着这世上的证据 将来我的孩子也会成为我来过这世间的证据
河南,付出与欣赏，享受各个阶段
北京,要的不是结果，是过程
天津,我是肾病患者，有钱就要孩子，没钱就不要了，自己还没活明白了，不让孩子出生遭罪
陕西,好像什么都说了，转念一想都是理想化的大道理[呆无辜]
辽宁,没孩子的时候会纠结要不要孩子，但是真有了孩子以后，会发现，有时候虽然也累也辛苦，但是他的确也在治愈你，走过你来时不曾走过的路，爱你，我的宝贝！
云南,孩子的到来，就像是一束光，给你指清生活的方向！以前每天都过得一模一样，现在感觉每一天都过得不一样了！
广东,你们中午都吃的啥，
上海,[泣不成声][泣不成声][泣不成声]
四川,对头，通透
广东,生小孩有什么用？问这个问题的内核就是当小孩是财产，或是一个工具？建议还是不要生算[呲牙]
河北,说的真好
河北,她的存在就足以让我骄傲自豪。
山东,生小孩是为了完善你的人生，丰富你自己的人生
广东,只建议富哥富婆生娃，给后代最好的生活、最好的教育
广东,其实，孩子是来拯救我的。以前我很愚蠢自大势利空虚幼稚抑郁，孩子的到来让我明白每个人是慢慢会长大，也慢慢会变老的，生活也是慢慢来的。我开始懂的平和开心有爱坦然勤奋感恩，现在很幸福
IP未知,不必劝评论区的杠精，各有各的选择，等以后就会证明自己的选择是对是错了[看]
江苏,中国人对父母的要求真多，父母对孩子的要求也多[赞]服了服了服了[捂脸]
IP未知,对对对  没有下一代发展    振兴中华       老年公寓   好的嘞   谁给你盖    谁给你种粮食    谁给你做饭    好的嘞   钱都没人给你印刷
北京,看着她花自己钱 还不能不花
河南,亲亲我的时候我爱死了   惹我生气的时候 打过吵过我又自责 反正孩子还是两个最好。无论男女
广东,是的 我一直都觉得是他在陪伴我 第一次被在乎 第一次对一个人很重要 让我觉得自己活着有了意义
北京,多么健康的观点和想法
山东,当我不自信时我儿子对我说妈妈你好漂亮呀，无论什么时候他会一直鼓励我，在他眼里妈妈是最好看的是最优秀的是无人可替代的[流泪]
四川,你问我结婚有什么好处，我回答不上来，但你问我生孩子有什么好处，我只想说好好爱他/她，很爱很爱不求回报的那种，她/他就是世间美好
IP未知,我的宝贝[飞吻]
河北,为了让人生有份牵挂 从他呱呱坠地 再到他慢慢远行 我们呢慢慢老去 可以回来了帮他带带孩子 听听他的喜怒哀乐 我们呢大病死小病抗 不给他添麻烦 缘分到了也尽了 我爱我闺女 希望他能过得开心快乐[呲牙]
贵州,还北大才女？麻烦别侮辱这两个字[看]，看事物怎么片面，就不配有个才字，以为能够拽两句文绉绉的话语就叫才吗？别丢人现眼了
广东,这种视频70后永远刷不到[尬笑][尬笑][尬笑][尬笑]天天推给00后干什么[尬笑]
湖南,吃辣椒拌饭[流泪]
福建,后悔结婚，不后悔生两个娃，让我舍去哪个都舍不得
山西,我没生孩子前，一直觉得生死无所谓，我死了，我爸妈有我弟弟，自从有了孩子，我知道我得护着他长大，他长大了我要护着他的家，就很树上的叶子一样，他为啥要发芽呢？我觉得每一天有希望的活着比浑浑噩噩的强。
山东,说得真好[赞]
山东,陪伴我继续成长[比心]
浙江,没有孩子不会理解   有了孩子的人才会真正的理解孩子是干嘛的 不是有没有用的问题
陕西,生孩子一定要有什么用才行？
安徽,没有用 到老了没本事或者身体不好还会嫌弃你的 这就是人性
广东,就像养一盆花，看它开花，收货一花期的美景。就像养个小宠物，看它长大，收获陪伴。养个小孩，过程虽然更加艰辛，但是看她慢慢长大，听她的天马行空的想法，送她收获她自己的人生。我觉得这好像就是我给自己人生的一个奔头或者一个牵挂。在社会上一个人可能很容易就会放弃自己，特别在自己年纪慢慢大了父母亲人相继离世以后。孩子更像是支撑自己走下去的动力一样。[猪头]
山西,一开始觉得不是有用没有，而且两个相爱的人一起孕育的美好。后面发现还不如就两人相依相靠[泪奔]
北京,是啊。想跟他一起走一遭。体验体验这美丽的世界
上海,我说吧，没有孩子你没有任何软肋，生了后就是你的软肋，倾其所有。
山东,人活着就是要生活得好，过得好，吃得好
河南,结婚有什么用呢
广东,你愿意让你的孩子走你走过的路吗？终日为一日三餐奔波！
浙江,[图片表情]
IP未知,可惜上一辈永远无法共勉，我只想我的孩子好好的存在在这个世界上就好了
上海,不提龙应台的话可以给你点个赞
广东,这个问题应该去问问感到生活幸福的人，在其他人口中得不到答案
湖北,8个月的女鹅[捂脸]每天脸都被爸爸跟奶奶亲 闹腾并快乐着[捂脸]
上海,等你有了孩子你就会每天都想和孩子黏在一起，举高高，骑马肩，过家家，成人的世界太复杂，孩子的世界只有你
云南,不生的时候也会这么想，生了之后才会觉得是妈妈的全部
陕西,孩子，是我在这个世界上唯一一个努力生活的意义。
山东,为了能释放你的爱，能让你活的更有意义
江西,我家是儿子家，儿子家不是我家
北京,我的饭搭子 游搭子
四川,反正有了我儿子，我再也没感到孤单过
山西,我家是反的[微笑]童年她退出，长大她跟你亲密，怕你不养老[微笑][微笑][微笑]
吉林,我没有朋友所以生个女儿陪自己，能陪多久算多久吧[笑哭]她如果能陪我时间长一点更好，如果不能希望她能平安健康
浙江,养孩子就是让自己来一遍自己想要的童年
湖南,我就想问在座的各位，你们在有孩子之前，喜欢小孩吗？很期待有个小孩吗？[泪奔]我爱猫狗都比爱小孩子多，我结婚了，准备要一个孩子，但是我有点担心我喜欢不起来，而成为一个不合格的母亲👩，因为我真的对小孩子谈不上任何喜欢，我光想到照顾TA吃喝拉撒我都抗拒[泪奔] 我不太想照顾小孩，好麻烦[泪奔]
安徽,我的父母是从小没有给予心灵上的关爱，但是孩子长大后又强烈的抓住，不明白。
重庆,真的不想结婚，结婚以后要给男方父母做饭，人家请客也要做饭，都是女子做，我不明白都在挣钱，我为什么要去伺候别人[流泪]，我家父亲请人为什么我妈妈要做饭，做完饭菜连坐位都没有，大家吃完饭还要打扫卫生洗碗，匆匆忙忙有准备晚饭[流泪]，不想要这样的生活
江西,我婆婆就厉害了，连哄带骗让我生了俩娃，说生了他带他养。生完就是谁生的谁管[泪奔]我就是个傻子[捂脸]
广东,有了孩子之后，并不觉得多辛苦，但实际上真的辛苦，因为陪他长大也很有意思。
